name,type,start_time,duration,"ack","address","read","data"
"I2C","start",3.7077668,1.99999999e-08,,,,
"I2C","address",3.7077763,8.07e-05,true,0x3F,true,
"I2C","data",3.7078618,8.07e-05,false,,,0x00
"I2C","stop",3.70795206,1.99999999e-08,,,,
"I2C","start",3.70795704,1.99999999e-08,,,,
"I2C","address",3.70796654,8.068e-05,true,0x3F,false,
"I2C","data",3.70805204,8.068e-05,true,,,0x14
"I2C","data",3.70813754,8.068e-05,true,,,0x10
"I2C","stop",3.70822778,1.99999999e-08,,,,
"I2C","start",3.709675,2.00000004e-08,,,,
"I2C","address",3.7096845,8.07e-05,true,0x3F,false,
"I2C","data",3.70977,8.07e-05,true,,,0x14
"I2C","stop",3.70986026,1.99999999e-08,,,,
"I2C","start",3.70986532,1.99999999e-08,,,,
"I2C","address",3.70987482,8.07e-05,true,0x3F,true,
"I2C","data",3.70996032,8.07e-05,false,,,0x00
"I2C","stop",3.71005058,1.99999999e-08,,,,
"I2C","start",3.71005568,1.99999999e-08,,,,
"I2C","address",3.71006518,8.07e-05,true,0x3F,false,
"I2C","data",3.71015068,8.07e-05,true,,,0x14
"I2C","stop",3.71024094,2.00000004e-08,,,,
"I2C","start",3.71024572,1.99999999e-08,,,,
"I2C","address",3.71025522,8.068e-05,true,0x3F,true,
"I2C","data",3.71034072,8.068e-05,false,,,0x00
"I2C","stop",3.71043096,1.99999999e-08,,,,
"I2C","start",3.7104363,1.99999999e-08,,,,
"I2C","address",3.7104458,8.07e-05,true,0x3F,false,
"I2C","data",3.7105313,8.068e-05,true,,,0x27
"I2C","data",3.7106168,8.07e-05,true,,,0xF1
"I2C","stop",3.71070706,2.00000004e-08,,,,
"I2C","start",3.71071248,1.99999999e-08,,,,
"I2C","address",3.710722,8.068e-05,true,0x3F,false,
"I2C","data",3.7108075,8.068e-05,true,,,0x14
"I2C","stop",3.71089774,1.99999999e-08,,,,
"I2C","start",3.71090252,1.99999999e-08,,,,
"I2C","address",3.71091202,8.068e-05,true,0x3F,true,
"I2C","data",3.71099752,8.068e-05,false,,,0x00
"I2C","stop",3.71108778,1.99999999e-08,,,,
"I2C","start",3.7110928,2.00000004e-08,,,,
"I2C","address",3.7111023,8.068e-05,true,0x3F,false,
"I2C","data",3.7111878,8.068e-05,true,,,0x14
"I2C","data",3.7112733,8.068e-05,true,,,0x10
"I2C","stop",3.71136356,1.99999999e-08,,,,
"I2C","start",3.71268818,2.00000004e-08,,,,
"I2C","address",3.71269768,8.07e-05,true,0x3F,false,
"I2C","data",3.71278318,8.07e-05,true,,,0x14
"I2C","stop",3.71287344,1.99999995e-08,,,,
"I2C","start",3.71287854,1.99999999e-08,,,,
"I2C","address",3.71288804,8.07e-05,true,0x3F,true,
"I2C","data",3.71297354,8.07e-05,false,,,0x10
"I2C","stop",3.7130638,1.99999999e-08,,,,
"I2C","start",3.71474938,1.99999999e-08,,,,
"I2C","address",3.71475888,8.07e-05,true,0x3F,false,
"I2C","data",3.71484438,8.07e-05,true,,,0x14
"I2C","stop",3.71493464,1.99999999e-08,,,,
"I2C","start",3.71493962,1.99999999e-08,,,,
"I2C","address",3.71494912,8.068e-05,true,0x3F,true,
"I2C","data",3.71503462,8.068e-05,false,,,0x10
"I2C","stop",3.71512486,1.99999999e-08,,,,
"I2C","start",3.71677908,2.00000004e-08,,,,
"I2C","address",3.71678858,8.07e-05,true,0x3F,false,
"I2C","data",3.71687408,8.07e-05,true,,,0x14
"I2C","stop",3.71696434,1.99999999e-08,,,,
"I2C","start",3.7169694,1.99999999e-08,,,,
"I2C","address",3.7169789,8.07e-05,true,0x3F,true,
"I2C","data",3.7170644,8.068e-05,false,,,0x10
"I2C","stop",3.71715466,2.00000004e-08,,,,
"I2C","start",3.71880852,1.99999999e-08,,,,
"I2C","address",3.71881804,8.068e-05,true,0x3F,false,
"I2C","data",3.71890354,8.068e-05,true,,,0x14
"I2C","stop",3.71899378,1.99999999e-08,,,,
"I2C","start",3.71899876,2.00000004e-08,,,,
"I2C","address",3.71900828,8.068e-05,true,0x3F,true,
"I2C","data",3.71909378,8.068e-05,false,,,0x10
"I2C","stop",3.71918402,1.99999999e-08,,,,
"I2C","start",3.72083848,2.00000004e-08,,,,
"I2C","address",3.72084798,8.068e-05,true,0x3F,false,
"I2C","data",3.72093348,8.068e-05,true,,,0x14
"I2C","stop",3.72102374,1.99999999e-08,,,,
"I2C","start",3.72102866,1.99999999e-08,,,,
"I2C","address",3.72103816,8.07e-05,true,0x3F,true,
"I2C","data",3.72112366,8.07e-05,false,,,0x00
"I2C","stop",3.72121392,2.00000004e-08,,,,
"I2C","start",3.72121896,2.00000004e-08,,,,
"I2C","address",3.72122846,8.068e-05,true,0x3F,false,
"I2C","data",3.72131396,8.068e-05,true,,,0x14
"I2C","stop",3.7214042,2.00000004e-08,,,,
"I2C","start",3.72140898,1.99999999e-08,,,,
"I2C","address",3.72141848,8.07e-05,true,0x3F,true,
"I2C","data",3.72150398,8.07e-05,false,,,0x00
"I2C","stop",3.72159424,1.99999999e-08,,,,
"I2C","start",3.72160024,2.00000004e-08,,,,
"I2C","address",3.72160974,8.068e-05,true,0x3F,false,
"I2C","data",3.72169524,8.068e-05,true,,,0x15
"I2C","stop",3.72178548,2.00000004e-08,,,,
"I2C","start",3.72179026,1.99999999e-08,,,,
"I2C","address",3.72179976,8.07e-05,true,0x3F,true,
"I2C","data",3.72188526,8.07e-05,true,,,0x52
"I2C","data",3.72197076,8.07e-05,true,,,0x10
"I2C","data",3.72205626,8.068e-05,true,,,0x00
"I2C","data",3.72214176,8.068e-05,true,,,0x0A
"I2C","data",3.72222726,8.068e-05,true,,,0x20
"I2C","data",3.72231276,8.068e-05,true,,,0x20
"I2C","data",3.72239826,8.068e-05,true,,,0x20
"I2C","data",3.72248376,8.068e-05,true,,,0x20
"I2C","data",3.72256926,8.068e-05,true,,,0x20
"I2C","data",3.72265476,8.068e-05,true,,,0x20
"I2C","data",3.72274026,8.068e-05,true,,,0x00
"I2C","data",3.72282576,8.068e-05,true,,,0x00
"I2C","data",3.72291126,8.068e-05,true,,,0x00
"I2C","data",3.72299676,8.068e-05,true,,,0xFC
"I2C","data",3.72308226,8.068e-05,true,,,0x00
"I2C","data",3.72316776,8.068e-05,false,,,0x4C
"I2C","stop",3.723258,1.99999999e-08,,,,
"I2C","start",3.72326332,1.99999999e-08,,,,
"I2C","address",3.72327282,8.07e-05,true,0x3F,false,
"I2C","data",3.72335832,8.07e-05,true,,,0x15
"I2C","data",3.72344382,8.07e-05,true,,,0x60
"I2C","stop",3.72353408,2.00000004e-08,,,,
"I2C","start",3.7235391,1.99999999e-08,,,,
"I2C","address",3.7235486,8.068e-05,true,0x3F,false,
"I2C","data",3.7236341,8.068e-05,true,,,0x27
"I2C","data",3.7237196,8.068e-05,true,,,0x04
"I2C","stop",3.72380984,1.99999999e-08,,,,
"I2C","start",3.72381488,1.99999999e-08,,,,
"I2C","address",3.72382438,8.068e-05,true,0x3F,false,
"I2C","data",3.72390988,8.068e-05,true,,,0x14
"I2C","stop",3.72400014,2.00000004e-08,,,,
"I2C","start",3.72400494,1.99999999e-08,,,,
"I2C","address",3.72401446,8.068e-05,true,0x3F,true,
"I2C","data",3.72409996,8.068e-05,false,,,0x00
"I2C","stop",3.7241902,1.99999999e-08,,,,
"I2C","start",3.72419632,2.00000004e-08,,,,
"I2C","address",3.72420584,8.068e-05,true,0x3F,false,
"I2C","data",3.72429132,8.07e-05,true,,,0x14
"I2C","data",3.72437682,8.07e-05,true,,,0x10
"I2C","stop",3.72446708,1.99999995e-08,,,,
"I2C","start",3.72591296,1.99999999e-08,,,,
"I2C","address",3.72592246,8.07e-05,true,0x3F,false,
"I2C","data",3.72600796,8.07e-05,true,,,0x14
"I2C","stop",3.72609822,1.99999999e-08,,,,
"I2C","start",3.72610412,1.99999999e-08,,,,
"I2C","address",3.72611362,8.068e-05,true,0x3F,true,
"I2C","data",3.72619912,8.068e-05,false,,,0x00
"I2C","stop",3.72628936,1.99999995e-08,,,,
"I2C","start",3.72629442,2.00000004e-08,,,,
"I2C","address",3.72630392,8.07e-05,true,0x3F,false,
"I2C","data",3.72638942,8.07e-05,true,,,0x14
"I2C","stop",3.72647968,1.99999995e-08,,,,
"I2C","start",3.72648446,1.99999999e-08,,,,
"I2C","address",3.72649396,8.068e-05,true,0x3F,true,
"I2C","data",3.72657946,8.068e-05,false,,,0x00
"I2C","stop",3.7266697,1.99999999e-08,,,,
"I2C","start",3.72667486,1.99999999e-08,,,,
"I2C","address",3.72668436,8.07e-05,true,0x3F,false,
"I2C","data",3.72676986,8.07e-05,true,,,0x27
"I2C","data",3.72685536,8.07e-05,true,,,0xF1
"I2C","stop",3.72694562,1.99999999e-08,,,,
"I2C","start",3.72695104,2.00000004e-08,,,,
"I2C","address",3.72696054,8.07e-05,true,0x3F,false,
"I2C","data",3.72704604,8.068e-05,true,,,0x14
"I2C","stop",3.7271363,1.99999999e-08,,,,
"I2C","start",3.72714106,1.99999999e-08,,,,
"I2C","address",3.72715058,8.068e-05,true,0x3F,true,
"I2C","data",3.72723608,8.068e-05,false,,,0x00
"I2C","stop",3.72732632,1.99999999e-08,,,,
"I2C","start",3.72733156,1.99999999e-08,,,,
"I2C","address",3.72734106,8.068e-05,true,0x3F,false,
"I2C","data",3.72742656,8.068e-05,true,,,0x14
"I2C","data",3.72751206,8.068e-05,true,,,0x10
"I2C","stop",3.72760232,1.99999999e-08,,,,
"I2C","start",3.72892592,1.99999999e-08,,,,
"I2C","address",3.72893542,8.068e-05,true,0x3F,false,
"I2C","data",3.72902092,8.068e-05,true,,,0x14
"I2C","stop",3.72911118,2.00000004e-08,,,,
"I2C","start",3.72911614,1.99999995e-08,,,,
"I2C","address",3.72912564,8.068e-05,true,0x3F,true,
"I2C","data",3.72921114,8.068e-05,false,,,0x10
"I2C","stop",3.7293014,1.99999999e-08,,,,
"I2C","start",3.73098724,1.99999999e-08,,,,
"I2C","address",3.73099674,8.068e-05,true,0x3F,false,
"I2C","data",3.73108224,8.068e-05,true,,,0x14
"I2C","stop",3.73117248,1.99999999e-08,,,,
"I2C","start",3.7311775,2.00000004e-08,,,,
"I2C","address",3.731187,8.07e-05,true,0x3F,true,
"I2C","data",3.7312725,8.07e-05,false,,,0x10
"I2C","stop",3.73136276,1.99999999e-08,,,,
"I2C","start",3.73301698,1.99999999e-08,,,,
"I2C","address",3.73302648,8.068e-05,true,0x3F,false,
"I2C","data",3.73311198,8.068e-05,true,,,0x14
"I2C","stop",3.73320222,1.99999995e-08,,,,
"I2C","start",3.73320716,1.99999999e-08,,,,
"I2C","address",3.73321666,8.068e-05,true,0x3F,true,
"I2C","data",3.73330216,8.068e-05,false,,,0x10
"I2C","stop",3.7333924,1.99999999e-08,,,,
"I2C","start",3.73504676,1.99999999e-08,,,,
"I2C","address",3.73505626,8.068e-05,true,0x3F,false,
"I2C","data",3.73514176,8.068e-05,true,,,0x14
"I2C","stop",3.735232,2.00000004e-08,,,,
"I2C","start",3.73523712,2.00000004e-08,,,,
"I2C","address",3.73524664,8.068e-05,true,0x3F,true,
"I2C","data",3.73533214,8.068e-05,false,,,0x10
"I2C","stop",3.73542238,1.99999999e-08,,,,
"I2C","start",3.73707654,2.00000004e-08,,,,
"I2C","address",3.73708604,8.07e-05,true,0x3F,false,
"I2C","data",3.73717156,8.068e-05,true,,,0x14
"I2C","stop",3.7372618,1.99999999e-08,,,,
"I2C","start",3.73726686,1.99999999e-08,,,,
"I2C","address",3.73727638,8.068e-05,true,0x3F,true,
"I2C","data",3.73736186,8.07e-05,false,,,0x00
"I2C","stop",3.73745212,1.99999999e-08,,,,
"I2C","start",3.73745798,2.00000004e-08,,,,
"I2C","address",3.73746748,8.068e-05,true,0x3F,false,
"I2C","data",3.73755298,8.068e-05,true,,,0x14
"I2C","stop",3.73764322,2.00000004e-08,,,,
"I2C","start",3.737648,1.99999999e-08,,,,
"I2C","address",3.7376575,8.07e-05,true,0x3F,true,
"I2C","data",3.737743,8.07e-05,false,,,0x00
"I2C","stop",3.73783326,1.99999999e-08,,,,
"I2C","start",3.73783846,2.00000004e-08,,,,
"I2C","address",3.73784796,8.068e-05,true,0x3F,false,
"I2C","data",3.73793346,8.068e-05,true,,,0x15
"I2C","stop",3.7380237,2.00000004e-08,,,,
"I2C","start",3.73802848,1.99999999e-08,,,,
"I2C","address",3.73803798,8.07e-05,true,0x3F,true,
"I2C","data",3.73812348,8.07e-05,true,,,0x32
"I2C","data",3.73820898,8.07e-05,true,,,0x32
"I2C","data",3.73829448,8.068e-05,true,,,0x54
"I2C","data",3.73837998,8.068e-05,true,,,0x2D
"I2C","data",3.73846548,8.068e-05,true,,,0x33
"I2C","data",3.73855098,8.068e-05,true,,,0x20
"I2C","data",3.73863648,8.068e-05,true,,,0x4C
"I2C","data",3.73872198,8.068e-05,true,,,0x45
"I2C","data",3.73880748,8.068e-05,true,,,0x44
"I2C","data",3.73889298,8.068e-05,true,,,0x0A
"I2C","data",3.73897848,8.068e-05,true,,,0x20
"I2C","data",3.73906398,8.068e-05,true,,,0x20
"I2C","data",3.73914948,8.068e-05,true,,,0x00
"I2C","data",3.73923498,8.068e-05,true,,,0x00
"I2C","data",3.73932048,8.068e-05,true,,,0x00
"I2C","data",3.73940598,8.068e-05,false,,,0xFF
"I2C","stop",3.73949622,1.99999999e-08,,,,
"I2C","start",3.73950166,1.99999995e-08,,,,
"I2C","address",3.73951116,8.068e-05,true,0x3F,false,
"I2C","data",3.73959666,8.068e-05,true,,,0x15
"I2C","data",3.73968216,8.068e-05,true,,,0x70
"I2C","stop",3.7397724,1.99999995e-08,,,,
"I2C","start",3.73977738,1.99999999e-08,,,,
"I2C","address",3.73978688,8.068e-05,true,0x3F,false,
"I2C","data",3.73987238,8.068e-05,true,,,0x27
"I2C","data",3.73995788,8.068e-05,true,,,0x04
"I2C","stop",3.74004812,1.99999999e-08,,,,
"I2C","start",3.74005418,1.99999999e-08,,,,
"I2C","address",3.7400637,8.068e-05,true,0x3F,false,
"I2C","data",3.7401492,8.068e-05,true,,,0x14
"I2C","stop",3.74023944,2.00000004e-08,,,,
"I2C","start",3.74024434,2.00000004e-08,,,,
"I2C","address",3.74025386,8.068e-05,true,0x3F,true,
"I2C","data",3.74033936,8.068e-05,false,,,0x00
"I2C","stop",3.7404296,1.99999999e-08,,,,
"I2C","start",3.7404347,2.00000004e-08,,,,
"I2C","address",3.74044422,8.068e-05,true,0x3F,false,
"I2C","data",3.7405297,8.07e-05,true,,,0x14
"I2C","data",3.7406152,8.07e-05,true,,,0x10
"I2C","stop",3.74070546,1.99999999e-08,,,,
"I2C","start",3.74215066,1.99999995e-08,,,,
"I2C","address",3.74216016,8.068e-05,true,0x3F,false,
"I2C","data",3.74224566,8.068e-05,true,,,0x14
"I2C","stop",3.74233592,1.99999999e-08,,,,
"I2C","start",3.742341,1.99999995e-08,,,,
"I2C","address",3.7423505,8.07e-05,true,0x3F,true,
"I2C","data",3.742436,8.07e-05,false,,,0x00
"I2C","stop",3.74252626,1.99999999e-08,,,,
"I2C","start",3.74253124,1.99999999e-08,,,,
"I2C","address",3.74254074,8.068e-05,true,0x3F,false,
"I2C","data",3.74262624,8.068e-05,true,,,0x14
"I2C","stop",3.74271648,1.99999999e-08,,,,
"I2C","start",3.7427213,1.99999999e-08,,,,
"I2C","address",3.7427308,8.07e-05,true,0x3F,true,
"I2C","data",3.7428163,8.07e-05,false,,,0x00
"I2C","stop",3.74290656,1.99999999e-08,,,,
"I2C","start",3.74291174,1.99999999e-08,,,,
"I2C","address",3.74292124,8.07e-05,true,0x3F,false,
"I2C","data",3.74300674,8.07e-05,true,,,0x27
"I2C","data",3.74309224,8.07e-05,true,,,0xF1
"I2C","stop",3.7431825,1.99999999e-08,,,,
"I2C","start",3.74318776,1.99999995e-08,,,,
"I2C","address",3.74319726,8.07e-05,true,0x3F,false,
"I2C","data",3.74328276,8.068e-05,true,,,0x14
"I2C","stop",3.74337302,1.99999999e-08,,,,
"I2C","start",3.74337778,2.00000004e-08,,,,
"I2C","address",3.7433873,8.068e-05,true,0x3F,true,
"I2C","data",3.7434728,8.068e-05,false,,,0x00
"I2C","stop",3.74356304,1.99999999e-08,,,,
"I2C","start",3.74356818,1.99999995e-08,,,,
"I2C","address",3.74357768,8.068e-05,true,0x3F,false,
"I2C","data",3.74366318,8.068e-05,true,,,0x14
"I2C","data",3.74374868,8.068e-05,true,,,0x10
"I2C","stop",3.74383894,2.00000004e-08,,,,
"I2C","start",3.74516348,1.99999995e-08,,,,
"I2C","address",3.745173,8.068e-05,true,0x3F,false,
"I2C","data",3.7452585,8.068e-05,true,,,0x14
"I2C","stop",3.74534874,2.00000004e-08,,,,
"I2C","start",3.7453539,1.99999999e-08,,,,
"I2C","address",3.7453634,8.068e-05,true,0x3F,true,
"I2C","data",3.7454489,8.068e-05,false,,,0x10
"I2C","stop",3.74553916,2.00000004e-08,,,,
"I2C","start",3.74722456,2.00000004e-08,,,,
"I2C","address",3.74723406,8.07e-05,true,0x3F,false,
"I2C","data",3.74731956,8.07e-05,true,,,0x14
"I2C","stop",3.74740982,1.99999995e-08,,,,
"I2C","start",3.74741514,1.99999999e-08,,,,
"I2C","address",3.74742464,8.068e-05,true,0x3F,true,
"I2C","data",3.74751014,8.068e-05,false,,,0x10
"I2C","stop",3.74760038,1.99999999e-08,,,,
"I2C","start",3.74925428,1.99999999e-08,,,,
"I2C","address",3.74926378,8.068e-05,true,0x3F,false,
"I2C","data",3.74934928,8.068e-05,true,,,0x14
"I2C","stop",3.74943952,1.99999995e-08,,,,
"I2C","start",3.74944448,1.99999999e-08,,,,
"I2C","address",3.74945398,8.068e-05,true,0x3F,true,
"I2C","data",3.74953948,8.068e-05,false,,,0x10
"I2C","stop",3.74962972,1.99999995e-08,,,,
"I2C","start",3.75128378,1.99999999e-08,,,,
"I2C","address",3.75129328,8.07e-05,true,0x3F,false,
"I2C","data",3.75137878,8.068e-05,true,,,0x14
"I2C","stop",3.75146904,1.99999999e-08,,,,
"I2C","start",3.75147394,2.00000004e-08,,,,
"I2C","address",3.75148344,8.068e-05,true,0x3F,true,
"I2C","data",3.75156894,8.068e-05,false,,,0x10
"I2C","stop",3.7516592,1.99999999e-08,,,,
"I2C","start",3.75331332,1.99999999e-08,,,,
"I2C","address",3.75332282,8.068e-05,true,0x3F,false,
"I2C","data",3.75340832,8.068e-05,true,,,0x14
"I2C","stop",3.75349858,1.99999999e-08,,,,
"I2C","start",3.75350368,1.99999999e-08,,,,
"I2C","address",3.75351318,8.068e-05,true,0x3F,true,
"I2C","data",3.75359868,8.068e-05,false,,,0x10
"I2C","stop",3.75368894,1.99999999e-08,,,,
"I2C","start",3.75534316,2.00000004e-08,,,,
"I2C","address",3.75535266,8.07e-05,true,0x3F,false,
"I2C","data",3.75543816,8.07e-05,true,,,0x14
"I2C","stop",3.75552842,1.99999999e-08,,,,
"I2C","start",3.75553352,1.99999999e-08,,,,
"I2C","address",3.75554302,8.068e-05,true,0x3F,true,
"I2C","data",3.75562852,8.068e-05,false,,,0x00
"I2C","stop",3.75571876,1.99999999e-08,,,,
"I2C","start",3.75572378,2.00000004e-08,,,,
"I2C","address",3.75573328,8.07e-05,true,0x3F,false,
"I2C","data",3.75581878,8.07e-05,true,,,0x14
"I2C","stop",3.75590904,1.99999999e-08,,,,
"I2C","start",3.75591464,2.00000004e-08,,,,
"I2C","address",3.75592414,8.07e-05,true,0x3F,true,
"I2C","data",3.75600964,8.07e-05,false,,,0x00
"I2C","stop",3.7560999,1.99999999e-08,,,,
"I2C","start",3.75610502,1.99999999e-08,,,,
"I2C","address",3.75611452,8.07e-05,true,0x3F,false,
"I2C","data",3.75620002,8.068e-05,true,,,0x15
"I2C","stop",3.75629028,1.99999995e-08,,,,
"I2C","start",3.75629504,1.99999999e-08,,,,
"I2C","address",3.75630456,8.068e-05,true,0x3F,true,
"I2C","data",3.75639006,8.068e-05,true,,,0x00
"I2C","data",3.75647556,8.068e-05,true,,,0x59
"I2C","data",3.75656104,8.07e-05,true,,,0x56
"I2C","data",3.75664654,8.07e-05,true,,,0x35
"I2C","data",3.75673204,8.07e-05,true,,,0x46
"I2C","data",3.75681754,8.07e-05,true,,,0x31
"I2C","data",3.75690304,8.07e-05,true,,,0x31
"I2C","data",3.75698854,8.07e-05,true,,,0x37
"I2C","data",3.75707404,8.07e-05,true,,,0x35
"I2C","data",3.75715954,8.07e-05,true,,,0x33
"I2C","data",3.75724504,8.07e-05,true,,,0x37
"I2C","data",3.75733054,8.07e-05,true,,,0x0A
"I2C","data",3.75741604,8.07e-05,true,,,0x20
"I2C","data",3.75750154,8.07e-05,true,,,0x20
"I2C","data",3.75758704,8.07e-05,true,,,0x00
"I2C","data",3.75767254,8.07e-05,false,,,0x5C
"I2C","stop",3.7577628,1.99999999e-08,,,,
"I2C","start",3.75776824,2.00000004e-08,,,,
"I2C","address",3.75777774,8.068e-05,true,0x39,false,
"I2C","data",3.75786324,8.068e-05,true,,,0x00
"I2C","data",3.75794874,8.068e-05,true,,,0x00
"I2C","stop",3.75803898,2.00000004e-08,,,,
"I2C","start",3.7580438,2.00000004e-08,,,,
"I2C","address",3.75805332,8.068e-05,true,0x39,false,
"I2C","data",3.75813882,8.068e-05,true,,,0x07
"I2C","stop",3.75822906,1.99999999e-08,,,,
"I2C","start",3.75823384,1.99999999e-08,,,,
"I2C","address",3.75824334,8.068e-05,true,0x39,true,
"I2C","data",3.75832884,8.068e-05,false,,,0x00
"I2C","stop",3.7584191,2.00000004e-08,,,,
"I2C","start",3.75842424,1.99999995e-08,,,,
"I2C","address",3.75843374,8.068e-05,true,0x39,false,
"I2C","data",3.75851924,8.068e-05,true,,,0x07
"I2C","data",3.75860474,8.068e-05,true,,,0x04
"I2C","stop",3.75869498,1.99999995e-08,,,,
"I2C","start",3.75870012,2.00000004e-08,,,,
"I2C","address",3.75870962,8.07e-05,true,0x39,false,
"I2C","data",3.75879512,8.07e-05,true,,,0x07
"I2C","stop",3.75888538,1.99999999e-08,,,,
"I2C","start",3.75889018,2.00000004e-08,,,,
"I2C","address",3.75889968,8.068e-05,true,0x39,true,
"I2C","data",3.75898518,8.068e-05,false,,,0x04
"I2C","stop",3.75907542,2.00000004e-08,,,,
"I2C","start",3.75908054,2.00000004e-08,,,,
"I2C","address",3.75909004,8.068e-05,true,0x39,false,
"I2C","data",3.75917554,8.068e-05,true,,,0x07
"I2C","data",3.75926104,8.068e-05,true,,,0x00
"I2C","stop",3.75935128,1.99999999e-08,,,,
"I2C","start",3.93912558,2.00000004e-08,,,,
"I2C","address",3.93913508,8.07e-05,true,0x3F,false,
"I2C","data",3.93922058,8.07e-05,true,,,0x39
"I2C","data",3.93930608,8.07e-05,true,,,0x00
"I2C","stop",3.93939634,1.99999995e-08,,,,
"I2C","start",3.93940178,2.00000004e-08,,,,
"I2C","address",3.93941128,8.07e-05,true,0x3F,false,
"I2C","data",3.93949678,8.07e-05,true,,,0x40
"I2C","stop",3.93958704,1.99999995e-08,,,,
"I2C","start",3.93959198,2.00000004e-08,,,,
"I2C","address",3.93960148,8.068e-05,true,0x3F,true,
"I2C","data",3.93968698,8.068e-05,false,,,0x40
"I2C","stop",3.93977722,2.00000004e-08,,,,
"I2C","start",3.93978234,2.00000004e-08,,,,
"I2C","address",3.93979184,8.07e-05,true,0x3F,false,
"I2C","data",3.93987734,8.068e-05,true,,,0x40
"I2C","data",3.93996284,8.068e-05,true,,,0x40
"I2C","stop",3.9400531,1.99999999e-08,,,,
"I2C","start",3.94005838,1.99999999e-08,,,,
"I2C","address",3.9400679,8.068e-05,true,0x42,false,
"I2C","data",3.9401534,8.068e-05,true,,,0x7F
"I2C","data",3.9402389,8.068e-05,true,,,0x00
"I2C","stop",3.94032914,2.00000004e-08,,,,
"I2C","start",3.94033402,2.00000004e-08,,,,
"I2C","address",3.94034352,8.07e-05,true,0x42,false,
"I2C","data",3.94042902,8.07e-05,true,,,0x4A
"I2C","stop",3.94051928,1.99999999e-08,,,,
"I2C","start",3.94052406,1.99999995e-08,,,,
"I2C","address",3.94053356,8.068e-05,true,0x42,true,
"I2C","data",3.94061906,8.068e-05,false,,,0x00
"I2C","stop",3.9407093,1.99999999e-08,,,,
"I2C","start",3.94071448,1.99999999e-08,,,,
"I2C","address",3.94072398,8.07e-05,true,0x42,false,
"I2C","data",3.94080948,8.07e-05,true,,,0x4A
"I2C","data",3.94089498,8.07e-05,true,,,0x10
"I2C","stop",3.94098524,2.00000004e-08,,,,
"I2C","start",3.94099018,1.99999999e-08,,,,
"I2C","address",3.94099968,8.07e-05,true,0x42,false,
"I2C","data",3.94108518,8.07e-05,true,,,0x03
"I2C","data",3.94117068,8.07e-05,true,,,0x18
"I2C","stop",3.94126094,2.00000004e-08,,,,
"I2C","start",3.94126646,1.99999999e-08,,,,
"I2C","address",3.94127596,8.068e-05,true,0x42,false,
"I2C","data",3.94136146,8.068e-05,true,,,0x3D
"I2C","stop",3.9414517,1.99999999e-08,,,,
"I2C","start",3.94145648,2.00000004e-08,,,,
"I2C","address",3.94146598,8.07e-05,true,0x42,true,
"I2C","data",3.94155148,8.068e-05,false,,,0x20
"I2C","stop",3.94164174,1.99999999e-08,,,,
"I2C","start",3.94164678,1.99999999e-08,,,,
"I2C","address",3.94165628,8.068e-05,true,0x42,false,
"I2C","data",3.94174178,8.068e-05,true,,,0x3D
"I2C","data",3.94182728,8.068e-05,true,,,0x20
"I2C","stop",3.94191754,1.99999999e-08,,,,
"I2C","start",3.94802042,1.99999999e-08,,,,
"I2C","address",3.94802992,8.068e-05,true,0x3F,false,
"I2C","data",3.94811542,8.068e-05,true,,,0x39
"I2C","data",3.94820092,8.068e-05,true,,,0x00
"I2C","stop",3.94829116,1.99999999e-08,,,,
"I2C","start",3.9482965,1.99999999e-08,,,,
"I2C","address",3.948306,8.068e-05,true,0x3F,false,
"I2C","data",3.9483915,8.068e-05,true,,,0x25
"I2C","data",3.948477,8.068e-05,true,,,0x1D
"I2C","stop",3.94856726,1.99999999e-08,,,,
"I2C","start",3.94857234,1.99999999e-08,,,,
"I2C","address",3.94858186,8.068e-05,true,0x3F,false,
"I2C","data",3.94866734,8.07e-05,true,,,0x26
"I2C","data",3.94875286,8.068e-05,true,,,0x00
"I2C","stop",3.9488431,1.99999999e-08,,,,
"I2C","start",3.94884816,1.99999999e-08,,,,
"I2C","address",3.94885766,8.068e-05,true,0x42,false,
"I2C","data",3.94894316,8.068e-05,true,,,0x7F
"I2C","data",3.94902866,8.068e-05,true,,,0x00
"I2C","stop",3.9491189,1.99999995e-08,,,,
"I2C","start",3.94912386,2.00000004e-08,,,,
"I2C","address",3.94913336,8.07e-05,true,0x42,false,
"I2C","data",3.94921886,8.07e-05,true,,,0x05
"I2C","stop",3.94930912,1.99999999e-08,,,,
"I2C","start",3.94931418,1.99999999e-08,,,,
"I2C","address",3.94932368,8.07e-05,true,0x42,true,
"I2C","data",3.94940918,8.07e-05,false,,,0x4C
"I2C","stop",3.94949944,1.99999999e-08,,,,
"I2C","start",3.94950454,1.99999999e-08,,,,
"I2C","address",3.94951404,8.07e-05,true,0x42,false,
"I2C","data",3.94959954,8.07e-05,true,,,0x05
"I2C","data",3.94968504,8.07e-05,true,,,0x4C
"I2C","stop",3.9497753,1.99999999e-08,,,,
"I2C","start",3.94978024,1.99999999e-08,,,,
"I2C","address",3.94978974,8.068e-05,true,0x42,false,
"I2C","data",3.94987524,8.068e-05,true,,,0x05
"I2C","stop",3.94996548,1.99999999e-08,,,,
"I2C","start",3.94997026,1.99999999e-08,,,,
"I2C","address",3.94997976,8.068e-05,true,0x42,true,
"I2C","data",3.95006526,8.068e-05,false,,,0x4C
